review_id,sentence_idx,sentence,Narrative Structure & Quality,Character & Emotion,Originality,Immersion,Thematic Depth,Writing Style
bbeefcd10b838bea6d02e709606893cf,6,"And oh man, that side character info dump for the last 100 pages, ""Really?",0,0,0,0,0,0
b24737f8a96799857f84b34baf4ae5be,22,"I tried again with Gregory Maguire and again, this wasn't my cup of tea.",0,0,0,0,0,0
6b28af420fe389195341b2928edd758f,13,Make me so pissed off.,0,0,0,0,0,0
4591a2cc4c069303ad5d46933855c0a9,4,Owen is a snow god who responds to the plea from her husbands dead spirit to make her happy again.,0,0,0,0,0,0
5f1dbedd21e090bd2c6b3b8783971497,6,The big reveal at the end felt like a let down.,0,0,0,0,0,0
fa97522031f64ee89dc4f7840ebfe5be,9,"All a lovely story if that's your thing, but it isn't mine.",0,0,0,0,0,0
c55b82e00d4080af1f30a9b6c48418bb,21,"It's a time-travel story, focused on the effects of what happens if some events in the stories, particularly book four, are changed.",0,0,0,0,0,0
421917a314cd1b1003b89f095e0aa70d,1,":/ 
 Do NOT read this book.",0,0,0,0,0,0
113fcc573e10a4e7a3a49c770d9edc41,7,The police all hate and fear the elite paranormal detectives?,0,0,0,0,0,0
cf6172b8d90033974197d57326876ead,1,A request that said the book must have - A girl who saves the world and vampires.,0,0,0,0,0,0
7ceaee5cf8e03dd0f1d857a7c606e27f,0,This one was kind of a let down for me.,0,0,0,0,0,0
21c35864a3af4ecd552870be09d332d6,1,"Characters are so bland it hurts, they're so in love it hurts even more and they are all so sexy and gorgeous that it's ridiculous.. 
 How this got such a high rating on this site is beyond me..",0,0,0,0,0,0
08f015c24911e19a7e286878e1eb1cc5,3,This picks up the action right where the second book ended.,0,0,0,0,0,0
f48fe3420f914e63603072a20174ff94,2,Which makes me really sad because I LOVED the first book.,0,0,0,0,0,0
7d6c3729d58d112b9dbdb4b964e32e60,1,I was so excited on reading this because it was a different genre to what I usually read.,0,0,0,0,0,0
fe5888e6a4790b1dfa7d7c005f6c936e,3,"There are many examples in this book, add to that mutterings like ""her secret garden"" and ""womanly essence,"" and it just wasn't for me.",0,0,0,0,0,0
665e02882485af9622dd4d45a0c6072b,17,Until Althea's father's death the pacing was fine then after that incident it all went to pot for a few hundred pages with nothing much happening and the plot going round in circles until it randomly jumped to Althea having been on a ship for a few months.,0,0,0,0,0,0
0f471adebab59dc86baad663d14ea47e,11,And 2 side chars: the King and the current prime minister Tibe.,0,0,0,0,0,0
f4653e9e899a38ee03d244f2f313685b,0,"I enjoyed this more than the last book, but I just don't really know where the series is going.",0,0,0,0,0,0
463cdb2722f96ddfb0e358c0f86b128c,7,But then it turned out that the story was one I'd already listened to in the audiobook version of his collection The Elephant Vanishes.,0,0,0,0,0,0
fd4d21e42f848ec2c67a7dfd762862f2,3,"Oh well, just one book left.",0,0,0,0,0,0
54a1fd3e73b0b0c2f79b81235495e4aa,7,He was too 'I used to be a hero' and at the end he was just cruel.,0,0,0,0,0,0
c5c99e5af62fb045c685b32d97c52b7d,15,When she is performing magic she demands to be called Mistress Lillith by solitary follower Chad.,0,0,0,0,0,0
f9307c7050f8f33396c0fac697bec252,41,"I'll go in with fewer expectations, maybe, but I do believe the magic can be recaptured.",0,0,0,0,0,0
6bf6946f980c4dd135182d574ccd7a7e,16,He is utterly and unbelievably unflappable.,0,0,0,0,0,0
1d7aa0427e05b709ddf68a05ea6132f6,24,Her mums lapses into a coma and in order to save her mum she basically sells her souls to the Princes of Hell for all eternity and must choose one of the princes to marry and become Queen of Hell.,0,0,0,0,0,0
465f6f1c065f8eefb8ed4d77216de66a,34,"Sometimes the first book in a series, especially of a genre as different as this one, can take a book or two to establish itself.",0,0,0,0,0,0
dd5e749c0ebd663123a73d986423e9f7,0,I came into this book knowing it's going to continue with the same formula as the previous two books.,0,0,0,0,0,0
ddfb3b035b64a27ffebb3e576d3c4740,1,I was so done with this series when I read that and to make matters worse it wasn't a glorious death; it was so disappointing.,0,0,0,0,0,0
187c10451f0c46ed1220ea851eddb74b,3,"- Protagonist doesn't know anything that is happening, hides from everyone the weird dreams and how she is super strong.",0,0,0,0,0,0
b541f8a1952d76dca7395c8f2c557ef2,23,Most of the stuff she should have put together.,0,0,0,0,0,0
6bee7913837848b30c8f74c539cd420d,20,Lily is a rebellious girl who wears weird clothes and doesn't mind that her boyfriend has killed people in the past.,0,0,0,0,0,0
b90a2d8d5eb4ed2baf96524ba97b28dd,24,"On the plus side - Milo, Ezra and Mae were interesting supporting characters, and I thought the story was better when they were in the room.",0,0,0,0,0,0
b9a9174cfbcd5470bb447769cf5c02c4,3,"Also, i didn't identify with the main character in the book the same way i identified with Will Smith.",0,0,0,0,0,0
d10077c04bc71e6c7638c8f38f83da1d,14,Characters and world building were flat.,0,0,0,0,0,0
799794484d0303c8fea65abc8b29a910,3,"After seeing the movie... Oh boy, that was fun!",0,0,0,0,0,0
febce93b1c9aba04ddeb20ecbed21fc8,3,I'm not sure he knows quite what.,0,0,0,0,0,0
7f16d0c29e037ad63399b49338b1afd4,32,The text was littered with words that didn't quite fit; as if spell check was allowed to auto-correct the entire novel.,0,0,0,0,0,0
edd9ff70a43ac0d768ed581cab027bc7,5,The author can't help but stick in comments like a town is massacred in the name of religion after saying that it wasn't a religion it was a con.,0,0,0,0,0,0
ab39151a534f7247d880a1dd760406fd,23,Maybe Prince Pascal should be the one to reconsider to avoid war?,0,0,0,0,0,0
f3618bb9094582d3bd1d86fb17f5e989,11,It took me from the beginning of October or thereabouts to almost mid-December to read it.,0,0,0,0,0,0
0d47bf142aaa487c859e33a1f66f959b,13,"No, she calls her best friend Kat.",0,0,0,0,0,0
e4618c549fc272a070bd82e5d96aa3eb,15,"I found the romance scenes plain boring, though I think that they did at least fit into the story a bit.",0,0,0,0,0,0
d6120b390ac6a6a00bac015bee9ac2fc,0,"Actual rating: 2.5 stars 
 I wanted to love this one, but I couldn't shake the similarities to other YA dystopias (especially Red Rising).",0,0,0,0,0,0
ba0b966aa9e0ac06148de65a1b7b0b93,54,Freddie actually ends up cheating on her.,0,0,0,0,0,0
1ddfef7513d5a12a3122a549147fe144,0,I was really excited when I was able to obtain an ARC of this title from netgalley.,0,0,0,0,0,0
a9f8a2cf4b3f0c4743e3e1d893381a1a,25,"It went from quiet, little town to secret agents and a possible kidnapping and murder - and then it ended.",0,0,0,0,0,0
641fd8790993a9bccb1c24f1cef5367d,20,How can someone write a character like this for the young adult crowd?,0,0,0,0,0,0
d5d68b155daa1b10f6cb95c844618afc,16,"Of course, it is possible that my failure to connect with her writing is some personal preference versus an actual lack of writing ability on her part.",0,0,0,0,0,0
89d022ab4511af13b97fbdafdddc0813,6,Why was Rose such a spoiled bitch?,0,0,0,0,0,0
3fccbf66864981a6df006b169ce3ad88,6,I still don't know how to feel or even close read this.,0,0,0,0,0,0
22cb0d751928d46dec2bc3a3f57f8f1c,22,"here's the lovely matthew having a testosterone pissing contest with diana's ""best friend"" (he's called that but they don't have much contact): ""Based on the profanity that's come out of your mouth in the past twenty-four hours, I can only conclude that you think of Diana as one of the guys...She's not.",0,0,0,0,0,0
b8f3e2d594f9ab78bfb0e79e8f4c9dff,17,Mean Girls: What is it with the whole Heathers mentality everyone had toward Valerius?,0,0,0,0,0,0
cdf5908c19f7e7f64ea6e9c2c1d4b388,11,"Well, Paige now has a trainer/master who is supposed to teach her how to use her full ability and become a ""Red Coat"" to fight against the Emins.",0,0,0,0,0,0
e4417ed1cff112ea0247fa4cad65bf22,0,"** spoiler alert ** 
 The more I think about it, the more peevish I feel about the treatment of the female protagonist in this book.",0,0,0,0,0,0
b9df2d980e0a5bb19da9beb30984d2f2,2,There were lots of places where the author could have went into more detail within the sentence.,0,0,0,0,0,0
45a8f64100bb733a6c1bf32b63cb35da,8,"Worth the read, especially if you like atmospheric novels set in Victorian England.",0,0,0,0,0,0
5f3d81ad98cb130c20a15388f6b7ad5a,28,"There are a lot of positive reviews for 
 Between the Devil and the Deep Blue Sea 
 , and I recommend that you check some of them out.",0,0,0,0,0,0
a08118bce1249dc79cacaacca717592d,2,"Je crois que je n'ai rien d'autre a dire, ni sur l'ambiance, ni sur l'immersion, ni sur les personnages ( mention speciale a Julian quand meme, mais parce qu'au fond, je suis une midinette en puissance) 
 Lis le si ca te fait envie, au moins pour te faire ta propre opinion et aiguiser ton esprit critique.",0,0,0,0,0,0
0442ef2a73941e7d673b48253561a488,0,"I was very excited about this book for several reasons: 
 - I absolutely loved the cover 
 - I absolutely loved the premise of the main character 
 - I absolutely loved the fact that angels were not your typical cookie cutter characters and actually were actually front and center of the main character's torment.",0,0,0,0,0,0
a7261b3897521e1081fdabf30f3ed867,5,Make a bee-line for half-way through Knife of Dreams (the next book).,0,0,0,0,0,0
1b7a822d8afa1913556dcc5444cb2e74,8,"Third issue.... the sex.... again rushed, it got confusing at times about what Nate was doing.",0,0,0,0,0,0
7cbfa1722a2b2420ba431067e9f89ff9,8,I hope that wasn't de la Cruz's intention but that is how it ended up coming across.,0,0,0,0,0,0
9d3a3611601457b8b5d14f4e61b04410,1,Probably not; not going to lie it probably would have gotten a 1 star but for some strange reason I was able to finish the book and it ended a reading dry spell for me.,0,0,0,0,0,0
32733271980c9e17b374f3f43ea00497,23,"As I went through this in audiobook form, I must comment on the narrator.",0,0,0,0,0,0
2c5ba32f14486b871957071ed82750d9,1,I blame twilight for making it okay to date a super older guy cause they re young at heart or whatever.,0,0,0,0,0,0
d0af61afc79e8337b18f1b33ad68ecb0,21,"I either hated or disliked every single character, with the majority of my loathing directed towards the main character and her incomprehensible stupidity: Tana Bach.",0,0,0,0,0,0
62d4821aaf02f822d5174e69663626ec,3,"The book also ended with unanswered questions, which will probably be answered in Clare's new series The Dark Artifices and it just didn't grip me.",0,0,0,0,0,0
ce239b041ad244b6960b48a88f3d046b,16,Which brings me to the other side.,0,0,0,0,0,0
e622f7e925d9ca4349d2d015657ba43f,11,"Bottom line: read it for the sex and don't think too hard about anything, and you'll be fine.",0,0,0,0,0,0
eaf001ac951381877a9be7e3e501192c,20,- I wasn't sure if I was supposed to like Sophelia's mother or not because I actually agreed with the militia man.,0,0,0,0,0,0
12ff2a69a12b650e8fae09b96811f196,25,"I may read the second book yet, because first books in a long series sometimes have trouble to get the plot going.",0,0,0,0,0,0
79b9e3dccc443acb210f6e597ddb32fd,2,Brooks starts off in his foreword by saying he actually prefers the old adventure novels a la Robert Louis Stevenson but was too lazy to do research.,0,0,0,0,0,0
33797ea7c1b5e310725c88abc4f5e6dc,13,Perhaps this could have succeeded as something for a younger audience.,0,0,0,0,0,0
112bd1e893ec216a8714b446b8450f8d,12,- The predictability of the whole Lucian thing.,0,0,0,0,0,0
3fce04694461a269eeff67a69301cdf2,23,A book like this just needed editing to be more bearable.,0,0,0,0,0,0
895557848612efcdb8f5786647e05e41,10,"Then when we meet Sarina, Kat (one of the other dancers in her hip hop troupe) hates her because Kat's boyfriend thinks Sarina is attractive.",0,0,0,0,0,0
4ef130935d4e8c5acae8153cb38e9a2e,8,Really sounded like a re-telling with a fresh concept.,0,0,0,0,0,0
5102b4e6b993776a50bb6aef5051065f,0,"I don't know what I was expecting, really, from a YA book.",0,0,0,0,0,0
5c09c928eeb05d335d078652fd48ed17,31,Worse of all this thread really really stunk of a forced feeding to romance junkies.,0,0,0,0,0,0
4ee70ba54b56aa863be41262a2bb4086,8,"I really wanted to like it, and I felt like the world was a good place.",0,0,0,0,0,0
803900a6e6706124edea9dbca40725ea,2,"I admit to having squee-worthy feelings over the ""Twilight"" books - kind of like a twelve year old, and I truly wanted to love this book, but it just fell flat.",0,0,0,0,0,0
b43923588e13ec36b500dfbf1df450c1,28,"I can buy mages shaping things... except later we find out that: 
 -- There are, on average, only a couple green to indigo mages born per generation, plus the Royal Family.",0,0,0,0,0,0
3e8a75436d687baaf5d92bdf6da805a8,2,"Flagg is the man in black, the evil magician who's been around for ever, changing faces and involving himself in the running of the kingdom of Delain for generations.",0,0,0,0,0,0
6eb1f20c776c19b33c91d3bb8cf22434,19,I foud Bouda's first chapter interesting as well.,0,0,0,0,0,0
83c06bba178d64dd6e3f377766d9aa88,0,"DNF 35% 
 Yes, you can understand the book without the prequels but I really don't recommend it.",0,0,0,0,0,0
169bf43eeaefbfada790af56f36be93b,20,"I think some of his evasive moments are suppose to be funny, but they are far from it.",0,0,0,0,0,0
f7e42fbf643b3641f88a03049536c0d1,9,"WAITAMINUTE I'M NOT FINISHED 
 Whoever edited this didn't do a good job.",0,0,0,0,0,0
d0b786a8d970fa9d6c21cea23eab9fc7,12,"Here's the kick- I don't mean intimate sexually, I mean intimate with her feelings and with how close she is to them.",0,0,0,0,0,0
dbd0d7a840ef61d8ca26588ab3dd3776,3,"This one falls into the it's not you, it's me category, recommended, just not for me.",0,0,0,0,0,0
2e057c1da7fef34c7da8608d57bba1b8,1,"however minimal character development snd a rushed feeling made this book fall into creepy stalker section, not aww so sweet romance section.",0,0,0,0,0,0
841b0fd460759c8628110658e3111bab,26,I GOT KIDNAPPED BY MASS MURDERS!,0,0,0,0,0,0
f16b3c2c1cfa074017aaedc132d061a9,1,In love with Richelle Mead's VA and Geogie's world?,0,0,0,0,0,0
133cdc5c127a4858398e925c17f3fae2,15,WOCOP is funded by vampires.,0,0,0,0,0,0
0c468db8b9647689f64bff7ed16505f1,1,"The introduction was overly scholarly in its attempt to explain and define what the editor considers a new genre, or perhaps a sub-genre where science fiction, fantasy, and horror intersect with a post-cyberpunk sensibility.",0,0,0,0,0,0
15258202514a372e91ab875bf29a4b64,96,The major one being that he sends unconscious and dying Holland to Black London with the black stone in order to get rid of it.,0,0,0,0,0,0
49de5d51fca6ca1f4b883bcb33d85bdc,26,I have no idea what's motivating IT to create communist robots.,0,0,0,0,0,0
5fc4d868bf1ec397cbf468d604c9b139,72,"Iba a poner mas ejemplos, pero siento que abuso de mi derecho como lectora y ademas hay cosas muy especificas como para andar resumiendolas a todas.",0,0,0,0,0,0
e61ee3a898fc33ee36ede49a3439aa0c,1,This is the 4th female to be held against her will!,0,0,0,0,0,0
89a1980912cbd8cfca6b0fe7db2e718f,23,I also wouldn't have minded a little more exposition and a few more reminders of the events from the previous books.,0,0,0,0,0,0
68e71fc27e8be8b9a2845de1a7f145b7,7,"Especially when she is the one that stupidly goes out alone at night with no protection, no surprise she gets stabbed, with that she still pushes her mom away.",0,0,0,0,0,0
524d9d5e3e4f67ddd696dbffcbd00a36,14,"I would suggest a friend to pick it up, but it definitely wouldn't be something I'm screaming about from the rooftops.",0,0,0,0,0,0
2dd09ed1d9cd53f82dfdb009574de64e,6,Liora has no idea what Lucky does and vice versa.,0,0,0,0,0,0
d0b786a8d970fa9d6c21cea23eab9fc7,2,There were so many plot holes and confusing moments that I am surprised I even finished it.,0,0,0,0,0,0
3f74466c2e9e6c7dbccb540d7d250d51,36,"Towel-clad, he finesses his way into custom tailor outfits by acting aristocratic p222.",0,0,0,0,0,0
5465ac45e0f7acd3268faa73e4dde924,13,"It is just a typical fantasy story with typical fantasy elements, and it needed the happy ending we all hoped it would have to leave a favorable impression of the series in my heart.",0,0,0,0,0,0
06fd0800c73e747f2747efcf896110e7,8,Instead of becoming part of the story it just felt like Mars became the setting because it was cool and exciting.,0,0,0,0,0,0
52ed75899e6d623989d1cae491c21a70,9,But it's definitely a shaky debut novel.,0,0,0,0,0,0
35f3b6aaa3af0dbfbe07678bc940e09e,0,I tried to like this book.,0,0,0,0,0,0
771ce5697154de9cc3b3978d4cb3b0f0,21,"When Derek, the guy Jessie is kinda sorta dating, turns out to be a homicidal psychic vampire (an homage to L.J.",0,0,0,0,0,0
ee3d7d2187e8bf1ad95a2b7e96d03166,7,"It was almost too idealized, and it didn't fit into the story well.",0,0,0,0,0,0
c7dc92ab1ec02570d0e5a6a3d8eb6637,3,"Also, this is the least fun vampire book ever written with possible exception of Dracula.",0,0,0,0,0,0
dd7bb458e75cbf673fe35631d5e3517c,7,"I don't know precisely what it was, I just couldn't really get a feel for their relationship.",0,0,0,0,0,0
0547445f6fadcd8296546779f8c19d14,3,"However, I believe a lot of people will love the story.",0,0,0,0,0,0
a95ceea0c554735297e1b34418b4c282,1,"-That time when Cal yells at Mare for being a crazy, rude, self-centered little twit for killing people and thinking that she's all high and mighty.",0,0,0,0,0,0
b4e0ec0f504272c335b4a3ce84421438,2,Or do I sound like I'm messed up?,0,0,0,0,0,0
d6317566d442c5300522e144c4fc65fa,3,"I actually stopped reading with about 40 pages to go, because I was sick of pretending to enjoy it and I knew I wasn't going to miss anything.",0,0,0,0,0,0
8d6d296a302993277bdafc1f865d2c55,15,"When a character in this story is asked how something works the answer is almost always ""I don't know.""",0,0,0,0,0,0
3fe9d6f483fd36d6cebccf2329ee1839,17,"I have zero desire to see Warlord Princes named Deamon, Lucivar, and Saetan, playing clueless family men guarding presents under a Christmas tree from kids and puppies.",0,0,0,0,0,0
dfacd8eec67be32dacbf726fda523c76,12,Violet's uncle is leading the investigation and even he didn't seem to be doing much either.,0,0,0,0,0,0
ca02910cd34ea38a4b2b866333a84fe0,1,"This book was exciting enough, and had a decent plot, but was chock full of stupid, lazy, kind-of-gross tropes like: 
 Irish Stereotypes!",0,0,0,0,0,0
aac45c801cfed085b386b14dca10a7cd,11,Doomed took place after the last page of Damned on Halloween's night where Madison stroll back to Earth among preadead human.,0,0,0,0,0,0
5acadb0ae4daf0201df4480c9c454360,22,My other issue was the pacing.,0,0,0,0,0,0
2cc141c1cbb967dedd68e9361b7ee778,4,Unfortunately i found my tea a tad unsatisfactory.,0,0,0,0,0,0
f931671be30d23e95d171964a43d4b0c,8,"Also what I found annoying is that while purity when it's applies to females is the ideal, I'm supposed to like Butch despite his alcoholism and his risky one night stands with randoms.",0,0,0,0,0,0
b34e891d6c4bed17225278e7d1fa9a7d,39,"Sure, it made Peter look like a hero at the end, but it also made him look like a jerk through most of the book.",0,0,0,0,0,0
36265f3dd543a746c51fabe09a0a8b45,14,"I'm saying LOL now, but when I was reading the book, I wanted to kill everyone in the book and pull my hair out at the same time.",0,0,0,0,0,0
fda89ae50b6b3bbfb0e69c99ff025a77,89,"Then, once it's been said, an incredible amount of the rest of the book is taken up with the following.",0,0,0,0,0,0
8cf35be99552262d5d35e27425517ede,4,I wouldn't say it's necessarily scary though?,0,0,0,0,0,0
106c89e0456f2b6e3e7334f165849387,22,"The plot picks up where we left off, but I am not sure that the author had a very good idea of what to do with a number of aspects of the overall story arc.",0,0,0,0,0,0
2ea9ca27913a5e752d390f85f395d4f2,4,Un poco de necrofilia por ahi.,0,0,0,0,0,0
c83b3518e310a7931b6afa09ccc3eadf,7,"The idea behind the book is fun and imaginative, sadly, the execution is ultimately unsatisfying.",0,0,0,0,0,0
b89d3c7467da515596dde6133016c5cb,1,"Central air had been installed long before we came to this house, a welcome addition in a neighborhood struggling to get with the times.",0,0,0,0,0,0
94093eeabbd94f4f3624344ba199d9dd,4,I'm not sure I would want to put it in my elementary school library.,0,0,0,0,0,0
51d0f77e361975a2dd51ae901484ccdb,0,I'm not going to say I was eager to read this book...,0,0,0,0,0,0
7465b1115d2ae484be4c2f24ab6821ea,6,Edwart doesn't even really like girls but Bella has decided she is in love with him.,0,0,0,0,0,0
59297d32d35d68a8830882ebc6909799,2,"This book seemed like a mix of various things - sometimes it reminded me of the Three Musketeers, sometimes of the Da Vinci Code.",0,0,0,0,0,0
d836bb9e5725fc109b2df9bee6eb9234,26,And some sappy romance stuff.,0,0,0,0,0,0
aed7623fb4edd940c1c320e36c5907c3,0,"There was potential for it to be so much more, namely where the relationship between Crunch and Victor was concerned.",0,0,0,0,0,0
a098a191ad3441f625f371eda9455f30,1,It would go from innocent like stars sparkling in their eyes from across the room for one another to being bent over something and his mouth.,0,0,0,0,0,0
77f705251fbcb532be996f1895f51b5a,0,"Ok, e il primo della serie, e di solito la Laurenston/Aiken non da il massimo nel primo volume, si riposa alquanto, tastando il terreno.",0,0,0,0,0,0
33a45307ffa8ae4e85ccb9bc19380668,38,"At the end of each of these books I keep feeling like, okay.",0,0,0,0,0,0
d4d577981ad936766c160e364ba385aa,6,"The letter was 15 years in the future, so we got a good glimpse of how things were for our 4 core characters.",0,0,0,0,0,0
ef817e406436dfd01ed3512beee7121b,2,I like how it was set up in short stories and we met (and kept) new characters in each short story.,0,0,0,0,0,0
c8ba38795b9e85d0846f3b3c1b3495ed,3,She ranted and raved about these books and would not accept that I wouldn't read the next.,0,0,0,0,0,0
3d9ec8a7ce21965782f4f8f6a1acb961,5,Fave Scenes: Greta sleeping on the floor and the Peaches.,0,0,0,0,0,0
da06d0f0ea8da5c379ceb428dc7c69f7,15,"He became angry, distant and desperate.",0,0,0,0,0,0
9c9fb75fb3e7b3c0ade206e891ef7294,23,That's the opposite of genius.,0,0,0,0,0,0
f19abb03a293dd46ae727bf9b94f70a6,9,The supporting characters are just as bad and lack any kind of emotion at all!,0,0,0,0,0,0
68edf18e1d3031eb28a70c60b97bb064,6,stuff (as usual this is meant to be funny and relatable for male readers but succeeds only in alienating female ones and propagating the myth that girls are Other) and ultimately a Big Reveal that attempts to cross genres but instead creates a mashed-up mess.,0,0,0,0,0,0
c8a7ea4c508c9401479e79d2a2364254,16,"There are snippets of fantasy, sure, with some of the fey magic and the plot to incite war, but those moments are few and far between the long stretches of boring courtship.",0,0,0,0,0,0
83cb33361827b1f693a07f6e18818288,2,Can't decide if I am finishing this one.,0,0,0,0,0,0
f41d889278c7cb0cb998465c3ab73d24,10,"I am not giving up on you Charlaine, I loved your Grave series but this book makes me ready to completely shut the door on Sookie.",0,0,0,0,0,0
a59a0ecfbcbc4508abc452551d3adb52,3,"Now I love me some scathing satire, I get that Swift revolutionized it for the coming centuries, but unfortunately this original material has run dry for me.",0,0,0,0,0,0
0093029dbac7e11d1a9ad27905424aa3,9,"Her wording skills were good but they were like many short story 
 thoughts into one book that never really was brought into a solid 
 substance or conclusion.",0,0,0,0,0,0
81f80c877f593a881c7bd9afbc2a1a04,14,The majority of the reviews I've seen rave endlessly about this book's story and characters.,0,0,0,0,0,0
29bdf5e82753d1cb2e53ed175dfbd14d,20,I admit I rolled my eyes at the Russian villain.,0,0,0,0,0,0
1399d9a758b4b713e894846656662114,27,The author did an excellent job of setting up this shocking secret.,0,0,0,0,0,0
8e10f2ecabe47659369a6723eb242dea,4,I thought Rebel Angels had promise though it wasn't as good as AGTB.,0,0,0,0,0,0
6ad7f9b61391d0f2bccf91385b142d1b,12,"In fact, I couldn't find the Jeremy I know and love anywhere in this book.",0,0,0,0,0,0
53c3b907483a6391a3b1244e7936a3eb,11,"I mean, that is a little dramatic isn't it?",0,0,0,0,0,0
24dfe50af77a4d6772a67edb1ae85473,6,"And a hell of an alimony payment, down the road.",0,0,0,0,0,0
d30bd4ea5d42c49177424db763c0c46c,2,I found myself losing interest in the middle up to the last page.,0,0,0,0,0,0
a1a3641819c21afa6e6405f6766cb96a,35,"Unless,"" he said, ""she has you as her slave.""",0,0,0,0,0,0
c6c6755a10f4d4cebc6ece116e449663,11,To have both in one book is....icky?,0,0,0,0,0,0
86142c37c5399f1ab1486cfdca27947f,0,This is not a story for me.,0,0,0,0,0,0
7e4b1d0df4f1af63325c8afd4ab92807,26,I think I would have appreciated it more if I were more familiar with the genres it pastiches.,0,0,0,0,0,0
cdab20c288294e69610b8c59cf5591ab,20,"Naturally, Naofumi now hates women and is consumed with anger for the injustice he has suffered.",0,0,0,0,0,0
50e1ab16cb78dad4801f8c9fb655a1fa,0,I actually like this book even though i promised myself never to associate myself with books revolving around stupid heroines and crazy-ass-stalker love interest.,0,0,0,0,0,0
4465d1784efbd32c01886ab3ff000fd6,11,I wanted more substance there and instead it just felt anticlimactic.,0,0,0,0,0,0
b9109027176baef28457a4620d064a45,3,"On another note, this novel does a great job of teaching the lesson of battling oneself and facing fears.",0,0,0,0,0,0
1ac39cf10e83c4be4f344d7929e5ab54,5,Was the hint in class about Luce's name is like Lucifer so the devil is a woman?,0,0,0,0,0,0
e39a1600a67d4133f8ddb4fb3f28dafe,3,"They seem to be either not developed enough, or too forced, resulting in the absence of an emotional connection between the characters and the reader.",0,0,0,0,0,0
5704b89bf84f62975a4fe7d927e9d889,36,"And at the end of the whole bit, there is zero, I repeat ZERO, impact on the ultimate story by having this scene.",0,0,0,0,0,0
913d0fa83be39fcf8b10907b416e980a,3,"Between that and the uninspired narration, I was about to return this book.",0,0,0,0,0,0
bef9aadc27b66671d7b974f3646c7533,5,"Pagan is portrayed to be a very ""mature"" and ""selfless"" girl who sacrifices her life for Death's.",0,0,0,0,0,0
b39ca6a664411e2d5d3d8751c568e878,8,But I just couldn't get into everything else when this didn't work for me.,0,0,0,0,0,0
14a078392e22a3d27805382e98e73d1c,9,"I enjoyed most of what I read, but I just can't get past the language.",0,0,0,0,0,0
7c63c4dfa2ed5958481e70f44f460689,8,"Every event from here on in the book is driven by the children going to a specific location (the professor's favorite cafe, the professor's library office, the professor's secret apartment flat, etc.)",0,0,0,0,0,0
d66617c8d0e52674d1900ee8a1deba2a,10,The secondary paranormal world that's so important to Nyx (and this book) was pretty much non-existent in that first third of the book.,0,0,0,0,0,0
bf3e31c5fbd1e0ed33cf5b4563e1f2b0,9,"Now racing to reverse the chaos she's unleashed, Kimber can't afford any distractions.",0,0,0,0,0,0
e6cfa3461b3237ada5ae836786389da6,2,"Hey, don't get me wrong, I have nothing against this book (well, maybe just a little something).",0,0,0,0,0,0
94b7233f7711c425d608c5374df84f7a,6,The idea is a good one--it plays on the idea that we've all got a twin somewhere in the world.,0,0,0,0,0,0
2c2d6f0ec96cdbb52312b9a0d3edb0c7,13,"As much as it hurts me to say it, this is weak writing.",0,0,0,0,0,0
9855e6d78a067a547078b62c79f0d66a,32,"Things he actually said: ""You're loca, Loca.""",0,0,0,0,0,0
a29bd0cfd254f5c56ed07cba5a2e73d3,9,It made her friendships entirely implausible.,0,0,0,0,0,0
638014e2eec2d3e9cbfd74e53d4e5d23,0,"It took forever to go somewhere the whole thing with the dog, the soul, the confession and so on.",0,0,0,0,0,0
b3428606d76db9d2017a66edd9b84851,0,"Not my typical book, so I was moving into uncharted territory with this sci-fi western.",0,0,0,0,0,0
95f7b617bfba246074c130ed3e5fe4d7,33,There used to be a reason for the lessening society with an actual leader and followers (and plot driver).,0,0,0,0,0,0
8765357550839c3d0084d1cf1f3aa221,56,"- Cat/Justina 
 Yeah, no matter what, that was poor form guys.",0,0,0,0,0,0
316b94c35c310cb1f7e8a94955f30e0f,2,"In Gailey's world, Congress went forward with the scheme (at a slightly different time than proposed), and instead of a Wild West we got wild bayous in Louisiana full of hippo-riding cowboys and riverboat casinos.",0,0,0,0,0,0
764abe11c9557d134daa15260513e2a1,3,After this shocking discovery Clary's mom Jocelyn is kidnapped and this new world of demons and angels and vampires and werewolves holds the key.,0,0,0,0,0,0
a6ccace15a95763ab72f1b48f3742d39,5,"glutton for punishment that i am, i will go on and continue in the audiobook series.",0,0,0,0,0,0
139277f3c4b7ad25737faa5f5913b32a,19,I've read many books about angels and demons and they've been great.,0,0,0,0,0,0
910dfb792ee353acec02b9e7d9c8d670,6,"And the heroine he is sure to end up with is also on a quest and spending most of her time worrying about if Things Will Be Okay, and you just want to shake her because she's always having this phony little crisis of faith AFTER a goddess appeared to her in person, gave her a damn sword, and guaranteed her victory if she just does what the goddess says and has faith.",0,0,0,0,0,0
95fe8db07bb0b0d265bab11f67674daa,17,"Or write the book, but don't publish it.",0,0,0,0,0,0
1e286aa4ceb555bb8fbc4e6a686d5acc,1,"It was fun to catch up on Manfred and Fiji and stuff, but this volume was just way less fun than the start of the series.",0,0,0,0,0,0
79083362f5476580345148db81d18bab,42,It's anomaly that that happens.,0,0,0,0,0,0
